Word;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables
RUMORS;0;0;1;0;0;0;0;0;2
SABOTAGE;1;0;0;0;0;0;0;0;3
SACRIFICE;1;0;0;0;0;0;0;0;3
SACRIFICED;1;0;0;0;0;0;0;0;3
SACRIFICES;1;0;0;0;0;0;0;0;4
SACRIFICIAL;1;0;0;0;0;0;0;0;4
SACRIFICING;1;0;0;0;0;0;0;0;4
SATISFACTION;0;1;0;0;0;0;0;0;4
SATISFACTORILY;0;1;0;0;0;0;0;0;6
SATISFACTORY;0;1;0;0;0;0;0;0;5
SATISFIED;0;1;0;0;0;0;0;0;3
SATISFIES;0;1;0;0;0;0;0;0;3
SATISFY;0;1;0;0;0;0;0;0;3
SATISFYING;0;1;0;0;0;0;0;0;4
SCANDALOUS;1;0;0;0;0;0;0;0;3
SCANDALS;1;0;0;0;0;0;0;0;2
SCRUTINIZE;1;0;0;0;0;0;0;0;3
SCRUTINIZED;1;0;0;0;0;0;0;0;3
SCRUTINIZES;1;0;0;0;0;0;0;0;4
SCRUTINIZING;1;0;0;0;0;0;0;0;4
SCRUTINY;1;0;0;0;0;0;0;0;3
SECRECY;-1;0;0;0;0;0;0;0;3
SECURITIZATIONS;0;0;0;0;0;0;0;1;6
SECURITIZED;0;0;0;0;0;0;0;1;4
SEEMS;0;0;1;0;0;0;0;0;1
SEGMENTS;0;0;0;0;0;0;0;1;2
SEIZE;1;0;0;0;0;0;0;0;1
SEIZED;1;0;0;0;0;0;0;0;1
SEIZES;1;0;0;0;0;0;0;0;2
SEIZING;1;0;0;0;0;0;0;0;2
SELDOM;0;0;1;0;0;1;0;0;2
SELDOMLY;0;0;1;0;0;1;0;0;3
SENTENCED;1;0;0;1;0;0;0;0;2
SENTENCING;1;0;0;1;0;0;0;0;3
SEQUESTRATOR;0;0;0;1;0;0;0;0;4
SERIOUS;1;0;0;0;0;0;0;0;3
SERIOUSLY;1;0;0;0;0;0;0;0;4
SERIOUSNESS;1;0;0;0;0;0;0;0;4
SETBACK;1;0;0;0;0;0;0;0;2
SETBACKS;1;0;0;0;0;0;0;0;2
SETTLEMENT;0;0;0;1;0;0;0;0;3
SETTLEMENTS;0;0;0;1;0;0;0;0;3
SEVER;1;0;0;0;0;0;0;0;2
SEVERABILITY;0;0;0;1;0;0;0;0;6
SEVERABLE;0;0;0;1;0;0;0;0;4
SEVERALLY;0;0;0;1;0;0;0;0;4
SEVERANCE;0;0;0;1;0;0;0;0;3
SEVERANCES;0;0;0;1;0;0;0;0;4
SEVERE;1;0;0;0;0;0;0;0;2
SEVERED;1;0;0;0;0;0;0;0;2
SEVERELY;1;0;0;0;0;0;0;0;3
SEVERITIES;1;0;0;0;0;0;0;0;4
SEVERITY;1;0;0;0;0;0;0;0;4
SHALL;0;0;0;1;0;0;0;0;1
SHARPLY;1;0;0;0;0;0;0;0;2
SHOCKED;1;0;0;0;0;0;0;0;1
SHORTAGE;1;0;0;0;0;0;0;0;2
SHORTAGES;1;0;0;0;0;0;0;0;3
SHORTFALL;1;0;0;0;0;0;0;0;2
SHORTFALLS;1;0;0;0;0;0;0;0;2
SHRINKAGE;1;0;0;0;0;0;0;0;2
SHRINKAGES;1;0;0;0;0;0;0;0;3
SHUT;1;0;0;0;0;0;0;0;1
SHUTDOWN;1;0;0;0;0;0;0;0;2
SHUTDOWNS;1;0;0;0;0;0;0;0;2
SHUTS;1;0;0;0;0;0;0;0;1
SHUTTING;1;0;0;0;0;0;0;0;2
SLANDER;1;0;0;0;0;0;0;0;2
SLANDERED;1;0;0;0;0;0;0;0;2
SLANDEROUS;1;0;0;0;0;0;0;0;3
SLANDERS;1;0;0;0;0;0;0;0;2
SLIPPAGE;1;0;0;0;0;0;0;0;2
SLIPPAGES;1;0;0;0;0;0;0;0;3
SLOW;1;0;0;0;0;0;0;0;1
SLOWDOWN;1;0;0;0;0;0;0;0;2
SLOWDOWNS;1;0;0;0;0;0;0;0;2
SLOWED;1;0;0;0;0;0;0;0;1
SLOWER;1;0;0;0;0;0;0;0;2
SLOWEST;1;0;0;0;0;0;0;0;2
SLOWING;1;0;0;0;0;0;0;0;2
SLOWLY;1;0;0;0;0;0;0;0;2
SLOWNESS;1;0;0;0;0;0;0;0;2
SLUGGISH;1;0;0;0;0;0;0;0;2
SLUGGISHLY;1;0;0;0;0;0;0;0;3
SLUGGISHNESS;1;0;0;0;0;0;0;0;3
SMOOTH;0;1;0;0;0;0;0;0;1
SMOOTHING;0;1;0;0;0;0;0;0;2
SMOOTHLY;0;1;0;0;0;0;0;0;2
SMOOTHS;0;1;0;0;0;0;0;0;1
SOLVENCIES;1;0;0;0;0;0;0;0;3
SOLVENCY;1;0;0;0;0;0;0;0;3
SOLVES;0;1;0;0;0;0;0;0;1
SOLVING;0;1;0;0;0;0;0;0;2
SOMETIME;0;0;1;0;0;0;0;0;2
SOMETIMES;0;0;1;0;0;1;0;0;2
SOMEWHAT;0;0;1;0;0;1;0;0;2
SOMEWHERE;0;0;1;0;0;0;0;0;2
SOVEREIGN;0;0;0;0;0;0;0;1;2
SPAM;1;0;0;0;0;0;0;0;1
SPAMMERS;1;0;0;0;0;0;0;0;0
SPAMMING;1;0;0;0;0;0;0;0;0
SPECTACULAR;0;1;0;0;0;0;0;0;4
SPECTACULARLY;0;1;0;0;0;0;0;0;5
SPECULATE;0;0;1;0;0;0;0;0;3
SPECULATED;0;0;1;0;0;0;0;0;4
SPECULATES;0;0;1;0;0;0;0;0;3
SPECULATING;0;0;1;0;0;0;0;0;4
SPECULATION;0;0;1;0;0;0;0;0;4
SPECULATIONS;0;0;1;0;0;0;0;0;4
SPECULATIVE;0;0;1;0;0;0;0;0;4
SPECULATIVELY;0;0;1;0;0;0;0;0;5
SPORADIC;0;0;1;0;0;0;0;0;3
SPORADICALLY;0;0;1;0;0;0;0;0;5
STABILITY;0;1;0;0;0;0;0;0;4
STABILIZATION;0;1;0;0;0;0;0;0;5
STABILIZATIONS;0;1;0;0;0;0;0;0;5
STABILIZE;0;1;0;0;0;0;0;0;3
STABILIZED;0;1;0;0;0;0;0;0;3
STABILIZES;0;1;0;0;0;0;0;0;4
STABILIZING;0;1;0;0;0;0;0;0;4
STABLE;0;1;0;0;0;0;0;0;2
STAGGERING;1;0;0;0;0;0;0;0;3
STAGNANT;1;0;0;0;0;0;0;0;2
STAGNATE;1;0;0;0;0;0;0;0;2
STAGNATED;1;0;0;0;0;0;0;0;3
STAGNATES;1;0;0;0;0;0;0;0;2
STAGNATING;1;0;0;0;0;0;0;0;3
STAGNATION;1;0;0;0;0;0;0;0;3
STANDSTILL;1;0;0;0;0;0;0;0;2
STANDSTILLS;1;0;0;0;0;0;0;0;2
STATUTE;0;0;0;1;0;0;0;0;2
STATUTES;0;0;0;1;0;0;0;0;2
STATUTORILY;0;0;0;1;0;0;0;0;5
STATUTORY;0;0;0;1;0;0;0;0;4
STIPULATE;0;0;0;0;0;0;1;0;3
STIPULATED;0;0;0;0;0;0;1;0;4
STIPULATES;0;0;0;0;0;0;1;0;3
STIPULATING;0;0;0;0;0;0;1;0;4
STIPULATION;0;0;0;0;0;0;1;0;4
STIPULATIONS;0;0;0;0;0;0;1;0;4
STOLEN;1;0;0;0;0;0;0;0;2
STOPPAGE;1;0;0;0;0;0;0;0;2
STOPPAGES;1;0;0;0;0;0;0;0;3
STOPPED;1;0;0;0;0;0;0;0;1
STOPPING;1;0;0;0;0;0;0;0;2
STOPS;1;0;0;0;0;0;0;0;1
STRAIN;1;0;0;0;0;0;0;0;1
STRAINED;1;0;0;0;0;0;0;0;1
STRAINING;1;0;0;0;0;0;0;0;2
STRAINS;1;0;0;0;0;0;0;0;1
STRENGTH;0;1;0;0;0;0;0;0;1
STRENGTHEN;0;1;0;0;0;0;0;0;2
STRENGTHENED;0;1;0;0;0;0;0;0;2
STRENGTHENING;0;1;0;0;0;0;0;0;3
STRENGTHENS;0;1;0;0;0;0;0;0;2
STRENGTHS;0;1;0;0;0;0;0;0;1
STRESS;1;0;0;0;0;0;0;0;1
STRESSED;1;0;0;0;0;0;0;0;1
STRESSES;1;0;0;0;0;0;0;0;2
STRESSFUL;1;0;0;0;0;0;0;0;2
STRESSING;1;0;0;0;0;0;0;0;2
STRICT;0;0;0;0;0;0;1;0;1
STRICTER;0;0;0;0;0;0;1;0;2
STRICTEST;0;0;0;0;0;0;1;0;2
STRICTLY;0;0;0;0;0;0;1;0;2
STRINGENT;1;0;0;0;0;0;0;0;2
STRONG;0;1;0;0;0;0;0;0;1
STRONGER;0;1;0;0;0;0;0;0;2
STRONGEST;0;1;0;0;0;0;0;0;2
STRONGLY;0;0;0;0;1;0;0;0;2
SUBCLAUSE;0;0;0;1;0;0;0;0;2
SUBCLAUSES;0;0;0;1;0;0;0;0;3
SUBDOCKET;0;0;0;1;0;0;0;0;3
SUBJECTED;1;0;0;0;0;0;0;0;3
SUBJECTING;1;0;0;0;0;0;0;0;3
SUBJECTION;1;0;0;0;0;0;0;0;3
SUBLEASEE;0;0;0;1;0;0;0;0;3
SUBLEASEHOLD;0;0;0;1;0;0;0;0;3
SUBLEASES;0;0;0;0;0;0;0;1;3
SUBLESSORS;0;0;0;1;0;0;0;0;3
SUBLICENSEE;0;0;0;1;0;0;0;0;4
SUBLICENSOR;0;0;0;1;0;0;0;0;4
SUBPARAGRAPH;0;0;0;1;0;0;0;0;4
SUBPARAGRAPHS;0;0;0;1;0;0;0;0;4
SUBPOENA;1;0;0;1;0;0;0;0;3
SUBPOENAED;1;0;0;1;0;0;0;0;3
SUBPOENAS;1;0;0;1;0;0;0;0;3
SUBROGATED;0;0;0;1;0;0;0;0;4
SUBROGATION;0;0;0;1;0;0;0;0;4
SUBSIDY;0;0;0;0;0;0;0;1;3
SUBSTANDARD;1;0;0;0;0;0;0;0;3
SUBTRUST;0;0;0;1;0;0;0;0;2
SUBTRUSTS;0;0;0;1;0;0;0;0;2
SUCCEED;0;1;0;0;0;0;0;0;2
SUCCEEDED;0;1;0;0;0;0;0;0;3
SUCCEEDING;0;1;0;0;0;0;0;0;3
SUCCEEDS;0;1;0;0;0;0;0;0;2
SUCCESS;0;1;0;0;0;0;0;0;2
SUCCESSES;0;1;0;0;0;0;0;0;3
SUCCESSFUL;0;1;0;0;0;0;0;0;3
SUCCESSFULLY;0;1;0;0;0;0;0;0;4
SUDDEN;0;0;1;0;0;0;0;0;2
SUDDENLY;0;0;1;0;0;0;0;0;3
SUE;1;0;0;1;0;0;0;0;1
SUED;1;0;0;1;0;0;0;0;1
SUES;1;0;0;1;0;0;0;0;1
SUFFER;1;0;0;0;0;0;0;0;2
SUFFERED;1;0;0;0;0;0;0;0;2
SUFFERING;1;0;0;0;0;0;0;0;3
SUFFERS;1;0;0;0;0;0;0;0;2
SUGGEST;0;0;1;0;0;1;0;0;2
SUGGESTED;0;0;1;0;0;0;0;0;3
SUGGESTING;0;0;1;0;0;0;0;0;3
SUGGESTS;0;0;1;0;0;1;0;0;2
SUING;1;0;0;1;0;0;0;0;2
SUMMONED;1;0;0;1;0;0;0;0;2
SUMMONING;1;0;0;1;0;0;0;0;3
SUMMONS;1;0;0;1;0;0;0;0;2
SUMMONSES;1;0;0;1;0;0;0;0;3
SUPERIOR;0;1;0;0;0;0;0;0;4
SUPERSEDE;0;0;0;1;0;0;0;0;3
SUPERSEDEAS;0;0;0;1;0;0;0;0;4
SUPERSEDED;0;0;0;1;0;0;0;0;4
SUPERSEDES;0;0;0;1;0;0;0;0;3
SUPERSEDING;0;0;0;1;0;0;0;0;4
SURETIES;0;0;0;1;0;0;0;0;3
SURETY;0;0;0;1;0;0;0;0;3
SURPASS;0;1;0;0;0;0;0;0;2
SURPASSED;0;1;0;0;0;0;0;0;2
SURPASSES;0;1;0;0;0;0;0;0;3
SURPASSING;0;1;0;0;0;0;0;0;3
SUSCEPTIBILITY;1;0;1;0;0;0;0;0;6
SUSCEPTIBLE;1;0;0;0;0;0;0;0;4
SUSPECT;1;0;0;0;0;0;0;0;2
SUSPECTED;1;0;0;0;0;0;0;0;3
SUSPECTS;1;0;0;0;0;0;0;0;2
SUSPEND;1;0;0;0;0;0;0;0;2
SUSPENDED;1;0;0;0;0;0;0;0;3
SUSPENDING;1;0;0;0;0;0;0;0;3
SUSPENDS;1;0;0;0;0;0;0;0;2
SUSPENSION;1;0;0;0;0;0;0;0;3
SUSPENSIONS;1;0;0;0;0;0;0;0;3
SUSPICION;1;0;0;0;0;0;0;0;3
SUSPICIONS;1;0;0;0;0;0;0;0;3
SUSPICIOUS;1;0;0;0;0;0;0;0;3
SUSPICIOUSLY;1;0;0;0;0;0;0;0;4
SWAPS;0;0;0;0;0;0;0;1;1
TAINT;1;0;0;0;0;0;0;0;1
TAINTED;1;0;0;0;0;0;0;0;2
TAINTING;1;0;0;0;0;0;0;0;2
TAINTS;1;0;0;0;0;0;0;0;1
TAMPERED;1;0;0;0;0;0;0;0;2
TENANTABILITY;0;0;0;1;0;0;0;0;6
TENDING;0;0;1;0;0;0;0;0;2
TENSE;1;0;0;0;0;0;0;0;1
TENTATIVE;0;0;1;0;0;0;0;0;3
TENTATIVELY;0;0;1;0;0;0;0;0;4
TERMINABLE;0;0;0;1;0;0;0;0;4
TERMINATE;1;0;0;0;0;0;0;0;3
TERMINATED;1;0;0;0;0;0;0;0;4
TERMINATES;1;0;0;0;0;0;0;0;3
TERMINATING;1;0;0;0;0;0;0;0;4
TERMINATION;1;0;0;0;0;0;0;0;4
TERMINATIONS;1;0;0;0;0;0;0;0;4
TERMINUS;0;0;0;-1;0;0;0;0;3
TESTAMENTARY;0;0;0;1;0;0;0;0;5
TESTIFY;1;0;0;1;0;0;0;0;3
TESTIFYING;1;0;0;1;0;0;0;0;4
TESTIMONY;0;0;0;1;0;0;0;0;4
THENCE;0;0;0;1;0;0;0;0;1
THENCEFORTH;0;0;0;1;0;0;0;0;2
THENCEFORWARD;0;0;0;1;0;0;0;0;4
THEREAFTER;0;0;0;1;0;0;0;0;3
THEREAT;0;0;0;1;0;0;0;0;2
THEREFROM;0;0;0;1;0;0;0;0;2
THEREIN;0;0;0;1;0;0;0;0;2
THEREINAFTER;0;0;0;1;0;0;0;0;4
THEREOF;0;0;0;1;0;0;0;0;2
THEREON;0;0;0;1;0;0;0;0;2
THEREOVER;0;0;0;1;0;0;0;0;3
THERETO;0;0;0;1;0;0;0;0;2
THERETOFOR;0;0;0;1;0;0;0;0;3
THERETOFORE;0;0;0;1;0;0;0;0;3
THEREUNDER;0;0;0;1;0;0;0;0;3
THEREUNTO;0;0;0;1;0;0;0;0;3
THEREUPON;0;0;0;1;0;0;0;0;3
THEREWITH;0;0;0;1;0;0;0;0;2
THREAT;1;0;0;0;0;0;0;0;1
THREATEN;1;0;0;0;0;0;0;0;2
THREATENED;1;0;0;0;0;0;0;0;2
THREATENING;1;0;0;0;0;0;0;0;3
THREATENS;1;0;0;0;0;0;0;0;2
THREATS;1;0;0;0;0;0;0;0;1
TIGHTENING;1;0;0;0;0;0;0;0;3
TOLERATE;1;0;0;0;0;0;0;0;3
TOLERATED;1;0;0;0;0;0;0;0;4
TOLERATES;1;0;0;0;0;0;0;0;3
TOLERATING;1;0;0;0;0;0;0;0;4
TOLERATION;1;0;0;0;0;0;0;0;4
TORT;0;0;0;1;0;0;0;0;1
TORTIOUS;0;0;0;1;0;0;0;0;2
TORTIOUSLY;0;0;0;1;0;0;0;0;3
TORTS;0;0;0;1;0;0;0;0;1
TORTUOUS;1;0;0;0;0;0;0;0;3
TORTUOUSLY;1;0;0;0;0;0;0;0;3
TRAGEDIES;1;0;0;0;0;0;0;0;3
TRAGEDY;1;0;0;0;0;0;0;0;3
TRAGIC;1;0;0;0;0;0;0;0;2
TRAGICALLY;1;0;0;0;0;0;0;0;4
TRANSFEROR;0;0;0;1;0;0;0;0;3
TRANSFERORS;0;0;0;1;0;0;0;0;3
TRANSPARENCY;0;1;0;0;0;0;0;0;4
TRAUMATIC;1;0;0;0;0;0;0;0;3
TREMENDOUS;0;1;0;0;0;0;0;0;3
TREMENDOUSLY;0;1;0;0;0;0;0;0;4
TROUBLE;1;0;0;0;0;0;0;0;2
TROUBLED;1;0;0;0;0;0;0;0;1
TROUBLES;1;0;0;0;0;0;0;0;2
TURBULENCE;1;0;1;0;0;0;0;0;3
TURMOIL;1;0;0;0;0;0;0;0;2
UNABLE;1;0;0;0;0;0;0;0;3
UNACCEPTABLE;1;0;0;0;0;0;0;0;5
UNACCEPTABLY;1;0;0;0;0;0;0;0;5
UNACCOUNTED;1;0;0;0;0;0;0;0;4
UNAMBIGUOUSLY;0;0;0;0;1;0;0;0;5
UNANNOUNCED;1;0;0;0;0;0;0;0;3
UNANTICIPATED;1;0;0;0;0;0;0;0;6
UNAPPEALABLE;0;0;0;1;0;0;0;0;5
UNAPPEALED;0;0;0;1;0;0;0;0;3
UNAPPROVED;1;0;0;0;0;0;0;0;3
UNATTRACTIVE;1;0;0;0;0;0;0;0;4
UNAUTHORIZED;1;0;0;0;0;0;0;0;4
UNAVAILABILITY;1;0;0;0;0;0;1;0;7
UNAVAILABLE;1;0;0;0;0;0;1;0;5
UNAVOIDABLE;1;0;0;0;0;0;0;0;5
UNAVOIDABLY;1;0;0;0;0;0;0;0;5
UNAWARE;1;0;0;0;0;0;0;0;3
UNCERTAIN;0;0;1;0;0;1;0;0;3
UNCERTAINLY;0;0;1;0;0;1;0;0;4
UNCERTAINTIES;0;0;1;0;0;0;0;0;4
UNCERTAINTY;0;0;1;0;0;0;0;0;4
UNCLEAR;0;0;1;0;0;0;0;0;2
UNCOLLECTABLE;1;0;0;0;0;0;0;0;5
UNCOLLECTED;1;0;0;0;0;0;0;0;4
UNCOLLECTIBILITY;1;0;0;0;0;0;0;0;7
UNCOLLECTIBLE;1;0;0;0;0;0;0;0;5
UNCOLLECTIBLES;1;0;0;0;0;0;0;0;5
UNCOMPETITIVE;1;0;0;0;0;0;0;0;5
UNCOMPLETED;1;0;0;0;0;0;0;0;4
UNCOMPROMISING;0;0;0;0;1;0;0;0;5
UNCONFIRMED;0;0;1;0;0;0;0;0;3
UNCONSCIONABLE;1;0;0;0;0;0;0;0;5
UNCONSCIONABLY;1;0;0;0;0;0;0;0;5
UNCONSTITUTIONAL;0;0;0;1;0;0;0;0;6
UNCONSTITUTIONALITY;0;0;0;1;0;0;0;0;8
UNCONSTITUTIONALLY;0;0;0;1;0;0;0;0;7
UNCONTRACTED;0;0;0;1;0;0;0;0;4
UNCONTROLLABLE;1;0;0;0;0;0;0;0;5
UNCONTROLLABLY;1;0;0;0;0;0;0;0;5
UNCONTROLLED;1;0;0;0;0;0;0;0;3
UNCORRECTED;1;0;0;0;0;0;0;0;4
UNCOVER;1;0;0;0;0;0;0;0;3
UNCOVERED;1;0;0;0;0;0;0;0;3
UNCOVERING;1;0;0;0;0;0;0;0;4
UNCOVERS;1;0;0;0;0;0;0;0;3
UNDECIDED;0;0;1;0;0;0;0;0;4
UNDEFEASED;0;0;0;1;0;0;0;0;3
UNDEFINED;0;0;1;0;0;0;0;0;3
UNDELIVERABLE;1;0;0;0;0;0;0;0;6
UNDELIVERED;1;0;0;0;0;0;0;0;4
UNDERCAPITALIZED;1;0;0;0;0;0;0;0;6
UNDERCUT;1;0;0;0;0;0;0;0;3
UNDERCUTS;1;0;0;0;0;0;0;0;3
UNDERCUTTING;1;0;0;0;0;0;0;0;4
UNDERESTIMATE;1;0;0;0;0;0;0;0;5
UNDERESTIMATED;1;0;0;0;0;0;0;0;6
UNDERESTIMATES;1;0;0;0;0;0;0;0;5
UNDERESTIMATING;1;0;0;0;0;0;0;0;6
UNDERESTIMATION;1;0;0;0;0;0;0;0;6
UNDERFUNDED;1;0;0;0;0;0;0;0;4
UNDERINSURED;1;0;0;0;0;0;0;0;4
UNDERMINE;1;0;0;0;0;0;0;0;3
UNDERMINED;1;0;0;0;0;0;0;0;3
UNDERMINES;1;0;0;0;0;0;0;0;3
UNDERMINING;1;0;0;0;0;0;0;0;4
UNDERPAID;1;0;0;0;0;0;0;0;3
UNDERPAYMENT;1;0;0;0;0;0;0;0;4
UNDERPAYMENTS;1;0;0;0;0;0;0;0;4
UNDERPAYS;1;0;0;0;0;0;0;0;3
UNDERPERFORM;1;0;0;0;0;0;0;0;4
UNDERPERFORMANCE;1;0;0;0;0;0;0;0;5
UNDERPERFORMED;1;0;0;0;0;0;0;0;4
UNDERPERFORMING;1;0;0;0;0;0;0;0;5
UNDERPERFORMS;1;0;0;0;0;0;0;0;0
UNDERPRODUCED;1;0;0;0;0;0;0;0;4
UNDERPRODUCTION;1;0;0;0;0;0;0;0;5
UNDERREPORTING;1;0;0;0;0;0;0;0;5
UNDERSTATE;1;0;0;0;0;0;0;0;3
UNDERSTATED;1;0;0;0;0;0;0;0;4
UNDERSTATEMENT;1;0;0;0;0;0;0;0;4
UNDERSTATEMENTS;1;0;0;0;0;0;0;0;4
UNDERSTATES;1;0;0;0;0;0;0;0;3
UNDERSTATING;1;0;0;0;0;0;0;0;4
UNDERUTILIZATION;1;0;0;0;0;0;0;0;7
UNDERUTILIZED;1;0;0;0;0;0;0;0;5
UNDESIGNATED;0;0;1;0;0;0;0;0;5
UNDESIRABLE;1;0;0;0;0;0;0;0;5
UNDESIRED;1;0;0;0;0;0;0;0;3
UNDETECTABLE;0;0;1;0;0;0;0;0;5
UNDETECTED;1;0;0;0;0;0;0;0;4
UNDETERMINABLE;0;0;1;0;0;0;0;0;6
UNDETERMINED;1;0;1;0;0;0;0;0;4
UNDISCHARGED;0;0;0;1;0;0;0;0;3
UNDISCLOSED;1;0;0;0;0;0;0;0;3
UNDISPUTED;0;0;0;0;1;0;0;0;4
UNDOCUMENTED;1;0;1;0;0;0;0;0;5
UNDOUBTEDLY;0;0;0;0;1;0;0;0;4
UNDUE;1;0;0;0;0;0;0;0;2
UNDULY;1;0;0;0;0;0;0;0;3
UNECONOMIC;1;0;0;0;0;0;0;0;5
UNECONOMICAL;1;0;0;0;0;0;0;0;6
UNECONOMICALLY;1;0;0;0;0;0;0;0;7
UNEMPLOYED;1;0;0;0;0;0;0;0;3
UNEMPLOYMENT;1;0;0;0;0;0;0;0;4
UNENCUMBER;0;0;0;1;0;0;0;0;0
UNENCUMBERED;0;0;0;1;0;0;0;0;4
UNENFORCEABILITY;0;0;0;1;0;0;0;0;7
UNENFORCEABLE;0;0;0;1;0;0;0;0;5
UNEQUIVOCAL;0;0;0;0;1;0;0;0;5
UNEQUIVOCALLY;0;0;0;0;1;0;0;0;6
UNETHICAL;1;0;0;0;0;0;0;0;4
UNETHICALLY;1;0;0;0;0;0;0;0;5
UNEXCUSED;1;0;0;0;0;0;0;0;3
UNEXPECTED;1;0;1;0;0;0;0;0;4
UNEXPECTEDLY;1;0;1;0;0;0;0;0;5
UNFAIR;1;0;0;0;0;0;0;0;2
UNFAIRLY;1;0;0;0;0;0;0;0;3
UNFAMILIAR;0;0;1;0;0;0;0;0;4
UNFAMILIARITY;0;0;1;0;0;0;0;0;7
UNFAVORABILITY;1;0;0;0;0;0;0;0;0
UNFAVORABLE;1;0;0;0;0;0;0;0;5
UNFAVORABLY;1;0;0;0;0;0;0;0;5
UNFAVOURABLE;1;0;0;0;0;0;0;0;5
UNFEASIBLE;1;0;0;0;0;0;0;0;4
UNFIT;1;0;0;0;0;0;0;0;2
UNFITNESS;1;0;0;0;0;0;0;0;3
UNFORECASTED;0;0;1;0;0;0;0;0;4
UNFORESEEABLE;1;0;0;0;0;0;0;0;6
UNFORESEEN;1;0;0;0;0;0;0;0;4
UNFORSEEN;1;0;1;0;0;0;0;0;3
UNFORTUNATE;1;0;0;0;0;0;0;0;4
UNFORTUNATELY;1;0;0;0;0;0;0;0;5
UNFOUNDED;1;0;0;0;0;0;0;0;3
UNFRIENDLY;1;0;0;0;0;0;0;0;3
UNFULFILLED;1;0;0;0;0;0;0;0;3
UNFUNDED;1;0;0;0;0;0;0;0;3
UNGUARANTEED;0;0;1;0;0;0;0;0;4
UNHEDGED;0;0;1;0;0;0;0;0;2
UNIDENTIFIABLE;0;0;1;0;0;0;0;0;7
UNIDENTIFIED;0;0;1;0;0;0;0;0;5
UNINSURED;1;0;0;0;0;0;0;0;3
UNINTENDED;1;0;0;0;0;0;0;0;4
UNINTENTIONAL;1;0;0;0;0;0;0;0;5
UNINTENTIONALLY;1;0;0;0;0;0;0;0;6
UNJUST;1;0;0;0;0;0;0;0;2
UNJUSTIFIABLE;1;0;0;0;0;0;0;0;6
UNJUSTIFIABLY;1;0;0;0;0;0;0;0;6
UNJUSTIFIED;1;0;0;0;0;0;0;0;4
UNJUSTLY;1;0;0;0;0;0;0;0;3
UNKNOWING;1;0;0;0;0;0;0;0;3
UNKNOWINGLY;1;0;0;0;0;0;0;0;4
UNKNOWN;0;0;1;0;0;0;0;0;2
UNKNOWNS;0;0;1;0;0;0;0;0;2
UNLAWFUL;1;0;0;1;0;0;0;0;3
UNLAWFULLY;1;0;0;1;0;0;0;0;4
UNLAWFULNESS;0;0;0;1;0;0;0;0;4
UNLICENSED;1;0;0;0;0;0;0;0;3
UNLIQUIDATED;1;0;0;0;0;0;0;0;5
UNMARKETABLE;1;0;0;0;0;0;0;0;5
UNMATCHED;0;1;0;0;0;0;0;0;2
UNMERCHANTABLE;1;0;0;0;0;0;0;0;5
UNMERITORIOUS;1;0;0;0;0;0;0;0;0
UNNECESSARILY;1;0;0;0;0;0;0;0;6
UNNECESSARY;1;0;0;0;0;0;0;0;5
UNNEEDED;1;0;0;0;0;0;0;0;3
UNOBSERVABLE;0;0;1;0;0;0;0;0;5
UNOBTAINABLE;1;0;0;0;0;0;0;0;5
UNOCCUPIED;1;0;0;0;0;0;0;0;4
UNPAID;1;0;0;0;0;0;0;0;2
UNPARALLELED;0;1;0;0;1;0;0;0;4
UNPERFORMED;1;0;0;0;0;0;0;0;3
UNPLANNED;1;0;1;0;0;0;0;0;2
UNPOPULAR;1;0;0;0;0;0;0;0;4
UNPREDICTABILITY;1;0;1;0;0;0;0;0;7
UNPREDICTABLE;1;0;1;0;0;0;0;0;5
UNPREDICTABLY;1;0;1;0;0;0;0;0;5
UNPREDICTED;1;0;1;0;0;0;0;0;4
UNPRODUCTIVE;1;0;0;0;0;0;0;0;4
UNPROFITABILITY;1;0;0;0;0;0;0;0;7
UNPROFITABLE;1;0;0;0;0;0;0;0;5
UNPROVED;0;0;1;0;0;0;0;0;2
UNPROVEN;0;0;1;0;0;0;0;0;3
UNQUALIFIED;1;0;0;0;0;0;0;0;4
UNQUANTIFIABLE;0;0;1;0;0;0;0;0;6
UNQUANTIFIED;0;0;1;0;0;0;0;0;4
UNREALISTIC;1;0;0;0;0;0;0;0;4
UNREASONABLE;1;0;0;0;0;0;0;0;5
UNREASONABLENESS;1;0;0;0;0;0;0;0;6
UNREASONABLY;1;0;0;0;0;0;0;0;5
UNRECEPTIVE;1;0;0;0;0;0;0;0;0
UNRECONCILED;0;0;1;0;0;0;0;0;4
UNRECOVERABLE;1;0;0;0;0;0;0;0;6
UNRECOVERED;1;0;0;0;0;0;0;0;4
UNREIMBURSED;1;0;0;0;0;0;0;0;3
UNRELIABLE;1;0;0;0;0;0;0;0;5
UNREMEDIATED;0;0;0;1;0;0;0;0;6
UNREMEDIED;1;0;0;0;0;0;0;0;4
UNREPORTED;1;0;0;0;0;0;0;0;4
UNRESOLVED;1;0;0;0;0;0;0;0;3
UNREST;1;0;0;0;0;0;0;0;2
UNSAFE;1;0;0;0;0;0;0;0;2
UNSALABLE;1;0;0;0;0;0;0;0;4
UNSALEABLE;1;0;0;0;0;0;0;0;4
UNSATISFACTORY;1;0;0;0;0;0;0;0;6
UNSATISFIED;1;0;0;0;0;0;0;0;4
